,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain
7103,552,False,42,8,103362.14,1,0,1,186869.58,1,False,True,False
7104,577,True,41,4,89015.61,1,0,1,135227.23,0,False,False,True
7105,576,True,45,5,133618.01,1,0,0,135244.87,0,False,False,True
7106,646,True,40,5,93680.43,2,1,1,179473.26,0,True,False,False
7107,711,False,45,1,97486.15,2,1,0,50610.62,0,False,True,False
7108,806,False,37,2,137794.18,2,0,1,75232.02,0,False,False,True
7109,670,False,39,8,101928.51,1,0,0,89205.54,0,True,False,False
7110,679,False,28,9,0.0,2,0,1,61761.77,0,False,False,True
7111,850,False,39,6,0.0,2,1,0,103921.43,0,False,False,True
7112,670,False,35,2,79585.96,1,0,1,198802.9,0,False,True,False
7113,733,False,24,3,161884.99,1,1,1,9617.24,0,True,False,False
7114,764,False,39,1,129068.54,2,1,1,187905.12,0,True,False,False
7115,673,False,42,4,0.0,2,1,0,121440.8,0,True,False,False
7116,588,True,49,6,132623.76,3,1,0,36292.94,1,False,True,False
7117,564,True,31,5,121461.87,1,1,1,20432.09,1,False,False,True
7118,715,True,32,8,175307.32,1,1,0,187051.23,0,True,False,False
7119,621,True,31,7,136658.61,1,1,1,148689.13,0,True,False,False
7120,796,False,23,3,146584.19,2,0,0,125445.8,0,False,False,True
7121,672,True,34,6,0.0,1,0,0,22736.06,0,True,False,False
7122,527,False,46,10,131414.76,1,1,0,54947.51,0,False,False,True
7123,722,False,38,3,0.0,2,0,1,167984.72,0,True,False,False
7124,596,True,34,4,99441.21,2,0,1,4802.27,0,False,True,False
7125,746,False,32,4,0.0,2,1,1,72909.75,0,True,False,False
7126,523,False,26,4,0.0,2,1,0,185488.81,0,True,False,False
7127,624,True,44,3,0.0,2,1,0,88407.51,0,True,False,False
7128,553,True,38,1,181110.13,2,1,0,184544.59,0,False,False,True
7129,850,True,33,3,100476.46,2,1,1,136539.13,0,False,False,True
7130,599,True,33,2,51949.95,2,1,0,85045.92,0,False,True,False
7131,492,True,35,8,121063.49,1,0,0,85421.48,0,True,False,False
7132,707,True,48,8,88441.64,1,1,1,119903.2,1,False,False,True
7133,743,False,30,1,127023.39,1,1,1,138780.89,0,True,False,False
7134,522,True,41,5,144147.68,1,1,1,14789.9,0,True,False,False
7135,681,False,57,2,173306.13,1,0,1,131964.66,0,False,False,True
7136,826,False,49,0,0.0,1,0,0,178709.98,1,True,False,False
7137,630,False,28,8,106425.75,1,1,1,20344.84,0,False,True,False
7138,430,False,66,6,135392.31,2,1,1,172852.06,1,False,True,False
7139,806,False,67,1,0.0,2,0,1,103945.58,0,True,False,False
7140,703,True,39,6,152685.4,1,0,0,183656.12,0,False,False,True
7141,755,False,38,1,82083.52,1,0,1,10333.78,0,False,True,False
7142,612,False,63,2,131629.17,2,1,0,122109.58,1,False,False,True
7143,719,False,54,7,0.0,2,1,1,125041.52,0,True,False,False
7144,554,False,55,0,108477.27,1,0,1,140003.0,1,False,True,False
7145,683,True,30,4,114779.35,1,0,0,183171.47,0,True,False,False
7146,749,True,41,5,57568.94,1,1,1,61128.29,0,True,False,False
7147,724,True,36,1,0.0,2,1,0,52462.25,0,False,False,True
7148,770,True,30,8,0.0,2,0,1,50839.85,0,False,False,True
7149,680,True,37,4,0.0,2,1,0,61240.87,0,True,False,False
7150,699,False,32,4,110559.46,1,1,1,127429.56,0,True,False,False
7151,442,True,34,4,0.0,2,1,0,68343.08,0,True,False,False
7152,529,True,46,8,0.0,1,0,0,126511.94,1,True,False,False
7153,574,True,36,3,0.0,2,1,1,8559.66,0,False,False,True
7154,605,True,33,9,128152.82,1,0,0,147822.81,0,True,False,False
7155,515,True,45,7,120961.5,3,1,1,39288.11,1,False,True,False
7156,632,True,65,6,129472.33,1,1,1,85179.48,0,False,True,False
7157,558,True,32,10,105000.23,1,1,0,190019.61,0,True,False,False
7158,434,True,55,8,109339.17,2,1,0,96405.88,1,False,True,False
7159,525,False,59,6,55328.4,1,1,0,83342.73,1,True,False,False
7160,640,True,23,3,72012.76,1,1,0,161333.13,0,False,True,False
7161,690,False,36,6,110480.48,1,0,0,81292.33,0,True,False,False
7162,607,True,34,9,132439.99,1,1,0,177747.72,0,False,False,True
7163,850,False,46,3,0.0,2,1,1,187980.21,0,True,False,False
7164,780,True,34,5,94108.54,2,1,0,177235.21,0,False,True,False
7165,616,False,28,10,105173.99,1,0,1,29835.37,1,False,True,False
7166,618,False,40,8,0.0,2,1,0,80204.38,0,False,False,True
7167,676,True,29,7,131959.86,1,0,0,189268.81,0,True,False,False
7168,507,True,33,7,0.0,2,1,1,85411.01,0,True,False,False
7169,490,True,34,5,122952.9,2,0,0,154360.97,0,True,False,False
7170,678,True,36,0,107379.68,1,1,1,84460.18,0,True,False,False
7171,637,True,30,6,122641.56,2,1,0,65618.01,0,False,True,False
7172,602,False,33,8,0.0,2,1,1,112928.74,0,True,False,False
7173,744,False,30,1,124037.28,1,1,1,142210.94,0,False,False,True
7174,640,False,50,9,117565.03,2,0,0,82559.77,0,True,False,False
7175,684,False,38,5,133189.4,1,0,0,127388.06,0,True,False,False
7176,495,True,39,8,120252.02,2,1,1,10160.23,0,False,True,False
7177,559,False,28,3,152264.81,1,0,0,64242.31,0,False,True,False
7178,684,True,38,5,105069.98,2,1,1,198355.28,0,True,False,False
7179,613,True,42,7,115076.06,1,1,1,79323.61,0,True,False,False
7180,794,True,30,8,0.0,2,1,1,24113.91,0,True,False,False
7181,736,False,42,7,117280.23,3,0,0,41921.06,1,True,False,False
7182,692,True,49,6,110540.43,2,0,1,107472.99,0,False,True,False
7183,703,True,36,7,135095.47,1,1,0,143859.66,0,False,False,True
7184,720,True,23,0,187861.18,2,1,1,104120.17,0,False,True,False
7185,777,True,44,3,124655.59,2,0,1,79792.3,0,False,True,False
7186,653,True,44,8,0.0,2,1,1,154639.72,0,True,False,False
7187,552,False,38,9,134105.01,1,0,0,57850.1,0,True,False,False
7188,708,False,34,4,0.0,1,1,1,62868.33,0,True,False,False
7189,647,False,40,9,0.0,2,0,1,92357.21,0,True,False,False
7190,597,True,52,8,83693.34,2,1,1,161083.53,0,False,True,False
7191,501,True,42,9,114631.23,1,0,1,91429.74,0,True,False,False
7192,709,True,44,9,128601.98,1,1,0,117031.2,0,True,False,False
7193,621,False,34,2,91258.52,2,1,0,44857.4,0,False,True,False
7194,799,True,70,8,70416.75,1,1,1,36483.52,0,True,False,False
7195,675,False,33,6,0.0,2,1,0,34045.61,0,True,False,False
7196,561,False,35,5,0.0,2,1,0,59981.62,0,True,False,False
7197,707,False,42,10,0.0,2,1,1,152944.39,0,True,False,False
7198,670,True,33,6,88294.6,1,1,0,66979.06,0,True,False,False
7199,649,False,32,7,0.0,1,1,0,28797.32,0,False,False,True
7200,524,True,28,1,93577.3,1,1,1,51670.82,0,True,False,False
7201,689,False,30,5,136650.89,1,1,1,41865.72,1,False,True,False
7202,573,False,72,8,98765.84,1,1,1,96015.53,0,False,False,True
7203,657,True,33,1,84309.57,2,0,0,103914.4,0,True,False,False
7204,686,True,39,10,136258.06,1,0,0,89199.51,0,False,False,True
7205,683,False,29,9,0.0,2,1,1,48849.89,0,True,False,False
7206,753,False,47,1,131160.85,1,1,0,197444.69,0,False,True,False
7207,520,False,30,4,145222.99,2,0,0,145160.96,0,False,False,True
7208,547,True,25,4,98141.57,2,1,1,52309.8,0,False,True,False
7209,653,True,47,6,0.0,1,1,0,50695.93,1,True,False,False
7210,648,False,28,9,102282.61,1,1,1,157891.11,0,False,False,True
7211,639,False,37,4,116121.84,2,0,1,181850.74,0,True,False,False
7212,711,False,25,5,190066.54,1,0,0,51345.39,1,True,False,False
7213,484,False,55,8,149349.58,3,0,0,137519.92,1,False,True,False
7214,721,True,36,1,155176.83,2,1,1,49653.37,0,True,False,False
7215,548,True,32,2,98986.28,1,1,1,55867.38,0,False,True,False
7216,679,True,41,8,147726.98,3,1,0,172749.4,1,True,False,False
7217,553,True,41,1,0.0,2,1,0,90607.31,0,True,False,False
7218,757,True,36,7,144852.06,1,0,0,130861.95,0,True,False,False
7219,581,True,54,4,89299.81,1,0,0,5558.47,1,True,False,False
7220,718,True,40,9,0.0,2,0,0,121537.91,0,False,False,True
7221,625,True,41,6,97663.16,2,1,0,57128.78,0,True,False,False
7222,744,True,39,4,95161.75,1,1,0,19409.77,0,False,False,True
7223,799,True,31,9,154586.92,1,0,1,88604.89,1,False,True,False
7224,751,False,34,8,127095.14,2,0,0,479.54,0,False,False,True
7225,781,True,35,7,92526.15,2,1,1,173837.54,0,False,True,False
7226,777,False,46,0,107362.8,1,1,0,487.3,0,False,True,False
7227,704,False,24,2,0.0,1,1,0,35600.25,1,False,False,True
7228,539,False,47,2,127286.04,2,1,1,166929.43,1,True,False,False
7229,716,False,29,6,0.0,2,1,1,98998.61,0,True,False,False
7230,670,True,37,2,0.0,2,1,1,54229.74,0,True,False,False
7231,555,True,40,10,139930.18,1,1,1,105720.09,0,True,False,False
7232,679,False,30,4,77949.69,1,1,1,121151.46,0,False,True,False
7233,571,True,38,1,121405.04,1,1,1,154844.22,0,True,False,False
7234,512,False,35,5,124580.69,1,1,1,18785.48,0,False,False,True
7235,697,True,35,5,133087.76,1,1,0,64771.61,0,True,False,False
7236,424,True,34,7,0.0,1,1,1,16250.61,0,False,False,True
7237,684,False,43,7,0.0,2,1,0,131093.99,0,True,False,False
7238,697,True,62,7,0.0,1,1,0,129188.18,1,False,False,True
7239,580,True,45,8,103741.14,1,1,0,47428.73,1,False,True,False
7240,600,False,32,7,98877.95,1,1,0,132973.21,0,True,False,False
7241,521,True,37,5,105843.26,2,1,1,84908.2,0,True,False,False
7242,664,True,44,7,77526.66,3,0,0,57338.56,1,False,False,True
7243,634,True,77,5,0.0,2,1,1,161579.85,0,True,False,False
7244,445,False,33,7,0.0,2,1,0,122625.68,0,True,False,False
7245,702,False,36,2,105264.88,2,1,1,52909.87,0,False,True,False
7246,485,True,37,5,0.0,2,0,1,170226.47,0,True,False,False
7247,582,False,40,3,110150.43,1,1,1,191757.65,1,False,True,False
7248,605,False,57,2,0.0,3,1,0,66652.75,1,False,False,True
7249,628,True,25,7,0.0,2,1,1,195977.75,0,True,False,False
7250,604,False,28,6,0.0,2,1,1,69056.26,0,False,False,True
7251,724,True,31,9,138166.3,1,1,0,12920.43,0,False,True,False
7252,567,True,40,7,122265.24,1,1,0,138552.74,0,False,True,False
7253,779,False,55,0,133295.98,1,1,0,22832.71,1,False,False,True
7254,785,True,36,2,0.0,1,0,1,61811.1,0,True,False,False
7255,563,False,32,0,148326.09,1,1,0,191604.27,1,True,False,False
7256,821,False,31,2,68927.57,1,1,1,25445.0,0,False,True,False
7257,747,False,47,5,139914.6,4,0,1,129964.56,1,True,False,False
7258,600,False,58,8,118723.11,1,0,0,6209.51,1,False,True,False
7259,625,True,32,7,106957.28,1,1,1,134794.02,0,False,False,True
7260,773,False,41,7,190238.93,1,1,1,57549.65,0,True,False,False
7261,726,False,53,1,113537.73,1,0,1,28367.21,0,True,False,False
7262,641,False,40,4,101090.27,1,1,1,51703.09,0,False,False,True
7263,649,False,46,2,0.0,2,1,1,66602.7,0,True,False,False
7264,434,True,33,3,0.0,1,1,1,2739.71,0,False,False,True
7265,738,False,38,7,0.0,2,0,0,69227.42,0,True,False,False
7266,762,False,60,10,168920.75,1,1,0,31445.03,1,False,False,True
7267,507,True,31,9,111589.67,1,1,0,150037.19,0,False,True,False
7268,606,False,27,6,172310.33,1,0,1,111448.92,0,False,True,False
7269,655,True,34,7,118028.35,1,1,0,51226.32,1,False,True,False
7270,697,True,51,1,147910.3,1,1,1,53581.14,0,False,True,False
7271,504,True,42,7,131287.36,2,1,1,149697.78,0,False,True,False
7272,653,False,74,0,121276.32,1,1,1,160348.31,0,True,False,False
7273,660,True,38,6,109869.32,1,1,1,154641.91,0,False,False,True
7274,652,False,34,6,97435.85,2,1,1,104331.76,0,True,False,False
7275,669,False,42,9,0.0,2,0,0,135630.32,0,True,False,False
7276,594,True,35,2,133853.27,1,1,1,65361.66,0,True,False,False
7277,756,True,32,0,109528.16,2,1,1,56176.31,0,False,True,False
7278,642,False,33,4,84607.34,2,0,1,60059.47,0,True,False,False
7279,486,True,37,1,101438.0,1,0,0,51364.56,0,False,True,False
7280,804,True,55,7,0.0,2,1,1,118752.6,0,True,False,False
7281,629,True,59,9,113657.83,1,1,1,116848.79,1,True,False,False
7282,581,False,44,7,189318.16,2,1,0,45026.23,1,False,False,True
7283,667,True,31,3,99513.91,1,1,1,189657.26,0,True,False,False
7284,667,True,35,4,97585.32,2,0,0,57213.46,0,False,False,True
7285,679,True,29,3,0.0,2,1,1,63687.06,0,True,False,False
7286,680,False,43,4,0.0,2,1,1,58761.33,0,True,False,False
7287,644,True,32,3,136659.74,1,1,1,14187.78,0,False,False,True
7288,571,False,30,4,85755.86,1,1,0,145115.95,0,True,False,False
7289,627,False,35,7,0.0,1,1,0,187718.26,0,False,False,True
7290,536,True,39,4,0.0,2,1,0,27150.35,0,True,False,False
7291,599,True,33,4,51690.89,1,1,0,111622.76,1,False,False,True
7292,744,True,34,3,0.0,2,1,0,27244.35,0,False,False,True
7293,709,False,34,2,111669.68,1,1,0,57029.66,0,True,False,False
7294,653,True,31,2,154741.45,2,0,0,25183.01,0,False,True,False
7295,648,True,31,7,125681.51,1,0,1,129980.93,0,False,True,False
7296,663,False,37,8,155303.71,1,1,0,118716.63,0,False,True,False
7297,613,False,43,4,140681.68,1,0,1,20134.07,0,False,True,False
7298,620,True,28,9,71902.52,1,0,1,190208.23,0,True,False,False
7299,661,True,51,6,146606.6,1,1,1,68021.9,0,True,False,False
7300,669,True,45,1,123949.75,1,0,0,110881.56,0,False,True,False
7301,767,False,33,1,144753.21,1,1,1,132480.75,0,False,True,False
7302,491,False,72,6,91285.22,1,1,1,7032.95,0,True,False,False
7303,653,True,43,0,0.0,2,1,0,27862.58,0,True,False,False
7304,679,True,58,8,125850.53,2,1,1,87008.17,0,False,True,False
7305,687,True,28,7,108116.66,1,1,1,27411.19,0,True,False,False
7306,837,False,38,2,0.0,2,1,1,46395.21,0,True,False,False
7307,850,True,28,8,67639.56,2,1,1,194245.29,0,True,False,False
7308,663,False,53,6,150200.23,1,0,1,151317.27,1,False,False,True
7309,547,False,22,7,141287.15,1,1,0,118142.79,0,False,False,True
7310,627,False,41,6,0.0,3,1,1,138700.75,1,True,False,False
7311,707,True,37,1,0.0,2,0,1,6035.51,0,True,False,False
7312,629,False,43,0,0.0,2,1,1,41263.69,0,True,False,False
7313,687,False,36,4,97157.96,1,0,1,63185.05,0,True,False,False
7314,588,False,36,2,0.0,2,1,0,92536.0,1,True,False,False
7315,502,False,33,6,125241.17,2,1,1,158736.07,0,False,True,False
7316,793,True,54,2,128966.13,1,0,0,18633.4,1,False,True,False
7317,727,True,59,5,152581.06,1,1,0,71830.1,1,False,True,False
7318,632,False,32,1,0.0,2,1,0,19525.65,0,False,False,True
7319,474,False,37,5,142688.57,2,1,1,110953.33,0,False,True,False
7320,850,False,31,1,130089.56,2,1,1,4466.21,0,False,True,False
7321,584,True,36,9,0.0,1,1,1,105818.51,0,True,False,False
7322,713,False,32,1,117094.02,1,0,0,149558.83,1,True,False,False
7323,742,True,24,8,0.0,2,1,0,4070.28,0,False,False,True
7324,607,False,39,10,0.0,3,1,0,132741.13,1,True,False,False
7325,761,False,34,2,0.0,2,1,0,61251.25,0,False,False,True
7326,600,True,49,7,90218.9,1,1,0,91347.76,0,True,False,False
7327,650,True,42,4,194532.66,1,1,0,171045.31,1,False,False,True
7328,850,True,56,1,169743.83,1,0,0,155850.4,1,False,True,False
7329,501,False,34,5,0.0,1,1,0,27380.99,0,True,False,False
7330,418,True,34,8,155973.88,1,1,0,154208.96,0,True,False,False
7331,797,True,59,4,129321.44,1,1,1,93624.55,0,False,False,True
7332,788,False,42,6,138650.49,2,1,0,64746.07,0,False,True,False
7333,699,True,43,2,136487.86,2,1,0,82815.93,0,False,False,True
7334,616,True,18,6,0.0,2,1,1,27308.58,0,True,False,False
7335,651,False,41,4,38617.2,1,1,1,104876.8,0,True,False,False
7336,654,False,28,7,0.0,2,1,0,151316.37,0,True,False,False
7337,676,False,34,8,82909.14,1,1,0,91817.38,1,True,False,False
7338,708,False,54,8,145151.4,1,0,1,125311.17,1,False,True,False
7339,499,False,42,0,147187.84,1,1,1,14868.94,1,False,False,True
7340,689,True,39,4,0.0,2,1,0,196112.45,0,True,False,False
7341,850,True,54,7,108185.81,2,0,0,24093.4,1,False,False,True
7342,502,True,30,4,0.0,2,1,1,66263.87,0,True,False,False
7343,643,True,34,7,0.0,2,0,1,100304.13,0,True,False,False
7344,762,True,28,2,0.0,2,1,0,167909.52,0,True,False,False
7345,719,True,49,5,105918.1,1,1,1,16246.59,0,True,False,False
7346,789,True,27,6,0.0,2,1,0,103603.65,0,True,False,False
7347,553,True,42,7,0.0,2,1,0,7680.23,0,False,False,True
7348,448,True,25,2,0.0,2,0,0,95215.73,0,False,False,True
7349,632,True,42,6,59972.26,2,0,1,148172.94,0,False,True,False
7350,669,True,25,7,157228.61,2,1,0,124382.9,0,False,False,True
7351,654,True,34,5,0.0,2,1,0,159311.46,0,False,False,True
7352,726,False,38,4,0.0,2,0,0,6787.48,0,True,False,False
7353,596,True,21,4,210433.08,2,0,1,197297.77,1,True,False,False
7354,733,False,30,1,102452.71,1,1,0,21556.95,0,False,True,False
7355,529,False,35,5,0.0,2,1,0,56518.0,0,False,False,True
7356,493,False,37,8,142987.46,2,1,0,158840.99,0,True,False,False
7357,615,False,29,7,143330.56,2,1,1,126396.01,0,False,False,True
7358,600,False,49,6,0.0,1,0,1,148087.88,1,True,False,False
7359,666,True,36,4,120165.4,2,1,0,33701.5,0,True,False,False
7360,644,True,54,6,0.0,1,0,1,84622.37,0,False,False,True
7361,692,False,36,4,0.0,1,1,0,185580.89,1,True,False,False
7362,707,True,73,6,66573.17,1,1,1,62768.8,0,True,False,False
7363,603,True,40,4,102833.46,2,1,1,38829.11,0,True,False,False
7364,671,False,34,5,164757.56,1,1,0,110748.88,0,True,False,False
7365,568,False,36,10,153610.61,1,1,1,54083.8,1,False,False,True
7366,598,False,35,8,0.0,3,0,1,88658.73,0,False,False,True
7367,606,True,42,10,0.0,2,1,0,177938.52,0,False,False,True
7368,850,False,36,3,169025.83,1,1,0,174235.06,0,False,True,False
7369,644,False,26,4,153455.72,2,1,1,82696.84,0,False,False,True
7370,655,True,37,4,0.0,2,1,1,142415.97,0,True,False,False
7371,850,True,30,10,153972.89,2,1,0,62811.03,0,True,False,False
7372,683,True,34,9,114609.55,2,0,1,25339.29,0,False,False,True
7373,663,True,37,7,143625.83,2,0,1,176487.05,0,False,True,False
7374,682,False,38,1,116520.28,1,1,1,49833.5,1,False,True,False
7375,639,True,77,6,80926.02,2,1,1,55829.25,0,True,False,False
7376,704,True,23,6,166594.78,1,1,1,155823.2,0,True,False,False
7377,691,False,40,0,115465.98,1,1,1,60622.61,0,True,False,False
7378,599,True,34,8,0.0,2,1,1,174196.68,0,True,False,False
7379,573,False,36,1,0.0,1,1,1,56905.38,0,True,False,False
7380,589,False,41,7,92618.62,1,1,1,101178.85,0,False,True,False
7381,620,False,25,8,141825.88,1,1,1,73857.94,1,False,True,False
7382,647,True,28,6,149594.02,2,1,0,102325.19,0,False,False,True
7383,737,False,39,7,130051.66,2,0,0,55356.39,1,False,False,True
7384,634,False,41,7,0.0,2,1,1,131284.93,0,True,False,False
7385,660,True,38,4,0.0,2,0,0,88080.43,0,True,False,False
7386,666,False,37,2,158468.76,1,0,1,93266.01,0,False,True,False
7387,696,True,44,8,161889.79,1,0,0,75562.47,0,True,False,False
7388,836,False,29,9,133681.78,1,1,1,153747.73,0,True,False,False
7389,667,False,34,5,0.0,2,1,0,163830.64,0,False,False,True
7390,596,True,20,3,187294.46,1,1,0,103456.47,0,False,False,True
7391,430,True,31,5,0.0,1,1,0,95655.16,0,True,False,False
7392,596,True,67,6,0.0,2,1,1,138350.74,0,False,False,True
7393,599,True,28,7,119706.22,1,0,0,31190.42,0,True,False,False
7394,519,False,22,8,0.0,1,0,1,167553.06,0,True,False,False
7395,721,False,45,7,138523.2,1,0,0,59604.45,1,False,True,False
7396,603,False,56,5,90778.76,2,1,0,162223.67,1,False,False,True
7397,572,True,47,4,99353.42,1,1,0,196549.85,1,False,True,False
7398,453,False,40,1,111524.49,1,1,1,120373.84,1,False,True,False
7399,668,False,37,7,128645.67,1,1,0,92149.64,0,True,False,False
7400,762,True,35,1,117458.51,1,0,1,178361.48,1,False,True,False
7401,633,False,39,9,129189.15,2,0,0,170998.83,0,True,False,False
7402,647,True,33,7,121260.19,2,1,0,77216.48,0,False,False,True
7403,796,True,56,6,94231.13,1,0,0,121164.6,1,False,False,True
7404,733,True,39,1,0.0,2,1,1,141841.31,0,True,False,False
7405,556,True,34,8,163757.06,1,1,1,104000.06,0,True,False,False
7406,489,True,58,4,0.0,2,1,1,191419.32,0,False,False,True
7407,639,True,22,4,0.0,2,1,0,28188.96,0,True,False,False
7408,715,True,35,2,141005.47,1,1,1,60407.93,0,True,False,False
7409,807,False,42,9,105356.09,2,1,1,130489.37,0,False,True,False
7410,714,True,34,5,0.0,2,1,0,193040.32,0,False,False,True
7411,626,False,23,6,85897.95,1,1,0,109742.8,0,False,True,False
7412,697,True,36,7,0.0,2,1,1,74760.32,0,True,False,False
7413,850,False,31,4,164672.66,1,0,1,61936.1,0,False,True,False
7414,737,False,45,2,99169.67,2,1,1,78650.95,0,False,True,False
7415,812,True,29,6,0.0,2,0,0,168023.6,0,True,False,False
7416,583,True,36,8,0.0,2,0,1,5571.59,0,True,False,False
7417,730,False,37,5,124053.03,1,1,0,118591.67,0,False,True,False
7418,677,True,36,4,0.0,2,1,0,7824.31,0,True,False,False
7419,748,False,40,3,103499.09,2,0,0,38153.19,0,False,True,False
7420,753,False,38,9,151766.71,1,1,1,180829.99,0,False,True,False
7421,634,False,36,1,0.0,1,1,1,143960.72,0,False,False,True
7422,622,True,29,7,101486.96,1,1,1,8788.35,0,True,False,False
7423,699,True,36,2,123601.56,2,1,0,103557.85,0,False,True,False
7424,570,True,38,1,127201.58,1,1,0,147168.28,1,False,True,False
7425,552,True,33,3,144962.74,1,1,0,58844.84,1,False,True,False
7426,619,False,48,4,0.0,1,0,0,18094.96,1,True,False,False
7427,714,True,33,8,122017.19,1,0,0,162515.17,0,False,False,True
7428,503,True,32,9,100262.88,2,1,1,157921.25,0,False,False,True
7429,685,False,43,6,117302.62,1,0,0,68701.73,0,False,False,True
7430,606,False,35,0,135984.15,2,1,0,186778.89,0,True,False,False
7431,678,True,38,3,0.0,2,1,0,66561.6,0,True,False,False
7432,724,True,31,2,160997.54,2,0,1,64831.36,0,False,True,False
7433,779,False,37,2,128389.63,1,1,1,6589.16,1,False,True,False
7434,638,True,35,1,0.0,2,1,0,165370.66,0,False,False,True
7435,610,False,50,5,130554.51,3,1,0,184758.17,1,False,False,True
7436,646,False,57,6,90212.0,1,1,0,13911.27,1,False,True,False
7437,628,False,29,9,71996.29,1,1,1,34857.46,0,True,False,False
7438,528,False,32,4,85615.66,2,1,0,156192.43,0,True,False,False
7439,432,False,27,6,62339.81,2,0,0,53874.67,0,True,False,False
7440,622,False,47,6,142319.03,1,0,0,100183.05,0,False,False,True
7441,721,True,54,5,0.0,2,1,1,4493.12,0,True,False,False
7442,614,True,36,5,0.0,2,1,0,130610.78,0,False,False,True
7443,634,False,24,2,87413.19,1,1,0,63340.65,0,True,False,False
7444,742,False,29,4,0.0,2,1,1,180066.59,0,True,False,False
7445,516,False,45,4,0.0,1,1,0,95273.73,1,True,False,False
7446,718,True,35,3,97560.16,1,1,1,53511.74,0,True,False,False
7447,636,True,30,8,141787.31,2,1,1,109685.61,0,False,True,False
7448,691,True,36,7,129934.64,1,0,0,75664.56,1,False,False,True
7449,698,False,37,2,166178.02,2,1,1,71972.95,0,True,False,False
7450,712,False,39,5,163097.55,2,1,1,23702.42,0,False,False,True
7451,659,True,20,8,0.0,2,0,0,112572.02,0,True,False,False
7452,573,True,44,8,0.0,2,0,0,62424.46,0,False,False,True
7453,778,False,35,1,151958.19,3,1,1,131238.37,1,False,True,False
7454,732,True,46,0,0.0,2,1,1,184350.78,0,True,False,False
7455,550,True,33,4,118400.91,1,0,1,13999.64,1,False,True,False
7456,790,True,20,8,0.0,2,1,0,168152.76,0,False,False,True
7457,665,False,43,2,116322.27,4,1,0,35640.12,1,False,True,False
7458,728,False,43,5,0.0,1,1,1,120088.17,0,False,False,True
7459,645,False,29,4,0.0,2,1,1,74346.11,0,False,False,True
7460,647,True,30,6,143138.91,2,1,0,2955.46,0,False,True,False
7461,596,True,32,4,0.0,2,0,1,146504.35,0,False,False,True
7462,610,True,40,9,0.0,1,1,1,149602.54,0,True,False,False
7463,512,True,36,0,129804.17,1,1,0,53020.9,0,True,False,False
7464,768,True,37,9,108308.11,1,1,0,41788.25,1,False,True,False
7465,666,True,30,3,110153.27,1,0,1,74849.46,0,False,True,False
7466,700,False,30,4,116377.48,1,1,1,134417.31,0,False,True,False
7467,651,False,37,10,117791.06,2,1,1,75837.58,0,False,True,False
7468,542,False,26,2,0.0,2,1,1,54869.54,0,False,False,True
7469,686,False,35,8,105419.73,1,1,0,35356.46,0,True,False,False
7470,850,False,47,4,99219.47,2,1,1,122141.13,0,False,True,False
7471,658,False,55,8,119327.93,1,0,1,119439.66,0,False,True,False
7472,448,False,36,6,83947.12,2,1,0,81999.53,0,True,False,False
7473,609,True,32,4,99883.16,1,1,1,120594.85,0,False,False,True
7474,704,True,50,4,165438.26,1,1,0,120770.75,1,True,False,False
7475,698,True,31,1,156111.24,1,0,0,134790.74,0,True,False,False
7476,759,True,44,2,111095.58,2,1,0,100137.7,0,True,False,False
7477,677,False,56,0,119963.45,1,0,0,158325.87,1,True,False,False
7478,544,True,22,4,0.0,2,1,0,70007.67,0,False,False,True
7479,567,True,35,8,153137.74,1,1,0,88659.07,0,False,False,True
7480,490,True,40,6,156111.08,1,0,0,190889.13,0,False,False,True
7481,626,True,34,7,113014.7,2,1,1,56646.28,0,True,False,False
7482,718,True,43,5,132615.73,2,1,0,32999.1,0,False,True,False
7483,616,True,44,5,102016.38,1,0,1,178235.37,1,True,False,False
7484,772,False,35,9,0.0,1,0,1,25448.31,0,True,False,False
7485,561,True,32,5,0.0,2,1,0,84871.99,0,True,False,False
7486,814,True,49,8,0.0,2,0,0,157822.54,0,True,False,False
7487,651,False,56,4,0.0,1,0,0,84383.22,1,True,False,False
7488,538,False,42,4,80380.24,1,1,0,119216.46,0,False,True,False
7489,600,False,26,6,108909.12,1,1,0,82547.01,0,True,False,False
7490,654,False,35,2,90865.8,1,1,1,86764.46,0,True,False,False
7491,622,True,40,4,99799.76,2,1,0,197372.13,0,True,False,False
7492,682,True,28,10,200724.96,1,0,1,82872.64,1,True,False,False
7493,610,False,37,10,140363.95,2,1,1,129563.86,0,False,False,True
7494,795,False,36,1,151844.64,1,1,1,135388.89,0,True,False,False
7495,557,False,27,2,0.0,2,0,1,4497.55,0,True,False,False
7496,824,True,49,8,133231.48,1,1,1,67885.37,0,False,True,False
7497,698,True,27,7,0.0,2,1,0,111471.55,0,True,False,False
7498,630,False,36,8,126598.99,2,1,1,134407.93,0,True,False,False
7499,609,False,71,6,113317.1,1,1,0,108258.22,1,False,True,False
7500,694,True,47,4,0.0,2,1,0,197528.62,0,True,False,False
7501,681,False,58,8,93173.88,1,1,1,139761.25,0,True,False,False
7502,721,False,32,10,0.0,1,1,0,136119.96,1,False,False,True
7503,563,True,44,7,105007.31,2,1,1,197812.16,0,False,True,False
